SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,USA_GUST,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR,Month,ENSO_Value_x,ENSO_Value_y,ENSO_Value,SST
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-27 09:00:00,TS,19.8604,-110.987, , , ,main,351,351,P________PP___, ,EP151971,19.8574,-110.985, ,HU,87, ,2.0, , , , , , , , , , , , , , , , ,19.8574,-110.985,TC,87, ,19.8724,-110.994,4, , , , , , , ,6,279,Sep,-0.82,-0.82,-0.82,22.952538
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-27 12:00:00,TS,19.9,-111.3,85, ,hurdat_epa,main,361,361,O________OO___,hurdat_epa,EP151971,19.9,-111.3, ,HU,85, ,2.0, , , , , , , , , , , , , , , , ,19.9000,-111.300,TC,85, ,19.9000,-111.300,4, , , , , , , ,6,274,Sep,-0.82,-0.82,-0.82,22.9162
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-27 15:00:00,TS,19.904,-111.646, , , ,main,374,374,P________PP___, ,EP151971,19.9075,-111.65, ,HU,85, ,2.0, , , , , , , , , , , , , , , , ,19.9075,-111.650,TC,85, ,19.8902,-111.631,4, , , , , , , ,7,269,Sep,-0.82,-0.82,-0.82,22.9162
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-27 18:00:00,TS,19.8941,-111.995,85, ,hurdat_epa,main,394,394,O________OP___,hurdat_epa,EP151971,19.9,-112.0, ,HU,85, ,2.0, , , , , , , , , , , , , , , , ,19.9000,-112.000,TC,85, ,19.8703,-111.973,4, , , , , , , ,6,268,Sep,-0.82,-0.82,-0.82,22.9162
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-27 21:00:00,TS,19.881,-112.319, , , ,main,411,411,P________PP___, ,EP151971,19.885,-112.323, ,HU,82, ,1.0, , , , , , , , , , , , , , , , ,19.8850,-112.323,TC,82, ,19.8652,-112.303,4, , , , , , , ,6,271,Sep,-0.82,-0.82,-0.82,22.9162
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-28 00:00:00,TS,19.9,-112.6,80,963,hurdat_epa,main,430,430,O________OO___,hurdat_epa,EP151971,19.9,-112.6, ,HU,80,963,1.0, , , , , , , , , , , , , , , , ,19.9000,-112.600,TC,80,963,19.9000,-112.600,4, , , , , , , ,5,281,Sep,-0.82,-0.82,-0.82,22.9162
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-28 03:00:00,TS,19.9699,-112.818, , , ,main,434,434,P________PP___, ,EP151971,19.9699,-112.815, ,HU,80, ,1.0, , , , , , , , , , , , , , , , ,19.9699,-112.815,TC,80, ,19.9699,-112.828,4, , , , , , , ,4,297,Sep,-0.82,-0.82,-0.82,22.9162
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-28 06:00:00,TS,20.0974,-113.005,80, ,hurdat_epa,main,440,440,O________OP___,hurdat_epa,EP151971,20.1,-113.0, ,HU,80, ,1.0, , , , , , , , , , , , , , , , ,20.1000,-113.000,TC,80, ,20.0870,-113.023,4, , , , , , , ,5,309,Sep,-0.82,-0.82,-0.82,22.890947
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-28 09:00:00,TS,20.2621,-113.195, , , ,main,440,440,P________PP___, ,EP151971,20.2625,-113.193, ,HU,77, ,1.0, , , , , , , , , , , , , , , , ,20.2625,-113.193,TC,77, ,20.2606,-113.206,4, , , , , , , ,5,317,Sep,-0.82,-0.82,-0.82,22.890947
1971255N11312,1971,115,EP,MM,IRENE:OLIVIA,1971-09-28 12:00:00,TS,20.5,-113.4,75, ,hurdat_epa,main,441,437,O________OO___,hurdat_epa,EP151971,20.5,-113.4, ,HU,75, ,1.0, , , , , , , , , , , , , , , , ,20.5000,-113.400,TC,75, ,20.5000,-113.400,2, , , , , , , ,7,323,Sep,-0.82,-0.82,-0.82,22.890947
1972167N20271,1972,46,,GM,AGNES,1972-06-18 12:00:00,TS,23.8,-85.6,65,986,hurdat_atl,main,203,203,O_____________,hurdat_atl,AL021972,23.8,-85.6, ,HU,65,986,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,354,Jun,0.92,0.92,0.92,26.216478
1972167N20271,1972,46,,GM,AGNES,1972-06-18 15:00:00,TS,24.27,-85.6574, , , ,main,248,248,P_____________, ,AL021972,24.27,-85.6574, ,HU,65,984,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,355,Jun,0.92,0.92,0.92,26.216478
1972167N20271,1972,46,,GM,AGNES,1972-06-18 18:00:00,TS,24.8,-85.7,65,983,hurdat_atl,main,291,291,O_____________,hurdat_atl,AL021972,24.8,-85.7, ,HU,65,983,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,358,Jun,0.92,0.92,0.92,26.216478
1972167N20271,1972,46,,GM,AGNES,1972-06-18 21:00:00,TS,25.385,-85.7076, , , ,main,347,340,P_____________, ,AL021972,25.385,-85.7076, ,HU,70,982,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,1,Jun,0.92,0.92,0.92,24.883905
1972167N20271,1972,46,,GM,AGNES,1972-06-19 00:00:00,TS,26.0,-85.7,75,982,hurdat_atl,main,340,312,O_____________,hurdat_atl,AL021972,26.0,-85.7, ,HU,75,982,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,0,Jun,0.92,0.92,0.92,24.883905
1972167N20271,1972,46,,GM,AGNES,1972-06-19 03:00:00,TS,26.5925,-85.7, , , ,main,312,280,P_____________, ,AL021972,26.5925,-85.7, ,HU,75,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,1,Jun,0.92,0.92,0.92,24.883905
1972167N20271,1972,46,,GM,AGNES,1972-06-19 06:00:00,TS,27.2,-85.7,75,978,hurdat_atl,main,280,214,O_____________,hurdat_atl,AL021972,27.2,-85.7, ,HU,75,978,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,0,Jun,0.92,0.92,0.92,22.582903
1972167N20271,1972,46,,GM,AGNES,1972-06-19 09:00:00,TS,27.8575,-85.7074, , , ,main,203,137,P_____________, ,AL021972,27.8575,-85.7074, ,HU,75,978,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,1,Jun,0.92,0.92,0.92,22.582903
1972167N20271,1972,46,,GM,AGNES,1972-06-19 12:00:00,TS,28.5,-85.7,75,978,hurdat_atl,main,137,83,O_____________,hurdat_atl,AL021972,28.5,-85.7, ,HU,75,978,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,1,Jun,0.92,0.92,0.92,22.582903
1972167N20271,1972,46,,GM,AGNES,1972-06-19 15:00:00,TS,29.0799,-85.6798, , , ,main,72,22,P_____________, ,AL021972,29.0799,-85.6798, ,HU,70,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,5,Jun,0.92,0.92,0.92,20.519907
1972167N20271,1972,46,,GM,AGNES,1972-06-19 18:00:00,TS,29.6,-85.6,65,983,hurdat_atl,main,22,0,O_____________,hurdat_atl,AL021972,29.6,-85.6, ,HU,65,983,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,12,Jun,0.92,0.92,0.92,20.519907
1972236N37296,1972,79,,,BETTY,1972-08-27 12:00:00,TS,38.8,-46.6,80,987,hurdat_atl,main,1019,1013,O_____________,hurdat_atl,AL101972,38.8,-46.6, ,HU,80,987,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,65,Aug,1.37,1.37,1.37,19.706455
1972236N37296,1972,79,,,BETTY,1972-08-27 15:00:00,TS,39.3833,-45.5731, , , ,main,1009,1000,P_____________, ,AL101972,39.3833,-45.5731, ,HU,82,984,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,52,Aug,1.37,1.37,1.37,19.024591
1972236N37296,1972,79,,,BETTY,1972-08-27 18:00:00,TS,40.0,-44.6,85, ,hurdat_atl,main,1008,1008,I_____________,hurdat_atl,AL101972,40.0,-44.6, ,HU,85,981,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,59,Aug,1.37,1.37,1.37,19.169043
1972236N37296,1972,79,,,BETTY,1972-08-27 21:00:00,TS,40.3093,-43.5899, , , ,main,1041,1041,P_____________, ,AL101972,40.3093,-43.5899, ,HU,87,978,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,72,Aug,1.37,1.37,1.37,19.169043
1972236N37296,1972,79,,,BETTY,1972-08-28 00:00:00,TS,40.5,-42.6,90,976,hurdat_atl,main,1086,1086,O_____________,hurdat_atl,AL101972,40.5,-42.6, ,HU,90,976,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,75,Aug,1.37,1.37,1.37,18.616947
1972236N37296,1972,79,,,BETTY,1972-08-28 03:00:00,TS,40.7231,-41.5602, , , ,main,1134,1134,P_____________, ,AL101972,40.7231,-41.5602, ,HU,87,976,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,74,Aug,1.37,1.37,1.37,18.616947
1972236N37296,1972,79,,,BETTY,1972-08-28 06:00:00,TS,40.9,-40.7,85, ,hurdat_atl,main,1179,1179,I_____________,hurdat_atl,AL101972,40.9,-40.7, ,HU,85,976,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,72,Aug,1.37,1.37,1.37,17.879608
1972236N37296,1972,79,,,BETTY,1972-08-28 09:00:00,TS,41.018,-40.3736, , , ,main,1192,1192,P_____________, ,AL101972,41.018,-40.3736, ,HU,85,976,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,72,Aug,1.37,1.37,1.37,17.258974
1972236N37296,1972,79,,,BETTY,1972-08-28 12:00:00,TS,41.1,-39.9,85,977,hurdat_atl,main,1219,1219,O_____________,hurdat_atl,AL101972,41.1,-39.9, ,HU,85,977,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,83,Aug,1.37,1.37,1.37,17.258974
1972236N37296,1972,79,,,BETTY,1972-08-28 15:00:00,TS,41.1863,-38.4886, , , ,main,1309,1309,P_____________, ,AL101972,41.1863,-38.4886, ,HU,85,977,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,87,Aug,1.37,1.37,1.37,16.587505
1972236N37296,1972,79,,,BETTY,1972-08-28 18:00:00,TS,41.2,-37.0,85,978,hurdat_atl,main,1415,1415,O_____________,hurdat_atl,AL101972,41.2,-37.0, ,HU,85,978,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,93,Aug,1.37,1.37,1.37,16.587505
1972236N37296,1972,79,,,BETTY,1972-08-28 21:00:00,TS,41.0894,-36.2138, , , ,main,1477,1477,P_____________, ,AL101972,41.0894,-36.2138, ,HU,85,979,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,102,Aug,1.37,1.37,1.37,16.15123
1972236N37296,1972,79,,,BETTY,1972-08-29 00:00:00,TS,41.0,-35.7,85,981,hurdat_atl,main,1518,1518,O_____________,hurdat_atl,AL101972,41.0,-35.7, ,HU,85,981,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,92,Aug,1.37,1.37,1.37,16.96011
1972236N37296,1972,79,,,BETTY,1972-08-29 03:00:00,TS,41.0544,-35.1427, , , ,main,1554,1554,P_____________, ,AL101972,41.0544,-35.1427, ,HU,85,981,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,76,Aug,1.37,1.37,1.37,16.15123
1972236N37296,1972,79,,,BETTY,1972-08-29 06:00:00,TS,41.2,-34.6,85,982,hurdat_atl,main,1583,1583,O_____________,hurdat_atl,AL101972,41.2,-34.6, ,HU,85,982,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,68,Aug,1.37,1.37,1.37,15.795687
1972236N37296,1972,79,,,BETTY,1972-08-29 09:00:00,TS,41.4076,-33.9858, , , ,main,1614,1614,P_____________, ,AL101972,41.4076,-33.9858, ,HU,85,984,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,66,Aug,1.37,1.37,1.37,15.795687
1972236N37296,1972,79,,,BETTY,1972-08-29 12:00:00,TS,41.6,-33.4,85,986,hurdat_atl,main,1645,1645,O_____________,hurdat_atl,AL101972,41.6,-33.4, ,HU,85,986,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,71,Aug,1.37,1.37,1.37,15.795687
1972236N37296,1972,79,,,BETTY,1972-08-29 15:00:00,TS,41.6874,-32.8821, , , ,main,1676,1676,P_____________, ,AL101972,41.6874,-32.8821, ,HU,82,987,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,82,Aug,1.37,1.37,1.37,15.397121
1972236N37296,1972,79,,,BETTY,1972-08-29 18:00:00,TS,41.7,-32.5,80,989,hurdat_atl,main,1705,1705,O_____________,hurdat_atl,AL101972,41.7,-32.5, ,HU,80,989,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,93,Aug,1.37,1.37,1.37,15.397121
1972236N37296,1972,79,,,BETTY,1972-08-29 21:00:00,TS,41.6647,-32.2898, , , ,main,1719,1719,P_____________, ,AL101972,41.6647,-32.2898, ,HU,77,989,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,114,Aug,1.37,1.37,1.37,15.397121
1972236N37296,1972,79,,,BETTY,1972-08-30 00:00:00,TS,41.6,-32.2,75,989,hurdat_atl,main,1732,1732,O_____________,hurdat_atl,AL101972,41.6,-32.2, ,HU,75,989,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,129,Aug,1.37,1.37,1.37,15.397121
1972236N37296,1972,79,,,BETTY,1972-08-30 03:00:00,TS,41.565,-32.12, , , ,main,1739,1739,P_____________, ,AL101972,41.565,-32.12, ,HU,75,989,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,143,Aug,1.37,1.37,1.37,15.397121
1972236N37296,1972,79,,,BETTY,1972-08-30 06:00:00,TS,41.5,-32.1,75,989,hurdat_atl,main,1744,1744,O_____________,hurdat_atl,AL101972,41.5,-32.1, ,HU,75,989,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,173,Aug,1.37,1.37,1.37,15.397121
1972236N37296,1972,79,,,BETTY,1972-08-30 09:00:00,TS,41.3649,-32.1124, , , ,main,1750,1748,P_____________, ,AL101972,41.3649,-32.1124, ,HU,72,992,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,194,Aug,1.37,1.37,1.37,15.397121
1972236N37296,1972,79,,,BETTY,1972-08-30 12:00:00,TS,41.2,-32.2,70,996,hurdat_atl,main,1754,1752,O_____________,hurdat_atl,AL101972,41.2,-32.2, ,HU,70,996,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,205,Aug,1.37,1.37,1.37,15.397121
1972236N37296,1972,79,,,BETTY,1972-08-30 15:00:00,TS,41.0493,-32.3021, , , ,main,1758,1742,P_____________, ,AL101972,41.0493,-32.3021, ,HU,67,997,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,225,Aug,1.37,1.37,1.37,15.397121
1972236N37296,1972,79,,,BETTY,1972-08-30 18:00:00,TS,40.9,-32.6,65,999,hurdat_atl,main,1742,1712,O_____________,hurdat_atl,AL101972,40.9,-32.6, ,HU,65,999,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,245,Aug,1.37,1.37,1.37,16.102865
1972249N24281,1972,90,,,DAWN,1972-09-07 18:00:00,TS,33.8,-70.4,65, ,hurdat_atl,main,515,476,O_____________,hurdat_atl,AL131972,33.8,-70.4, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,5,Sep,1.58,1.58,1.58,20.89439
1972249N24281,1972,90,,,DAWN,1972-09-07 21:00:00,TS,34.5747,-70.4854, , , ,main,472,429,P_____________, ,AL131972,34.5747,-70.4854, ,HU,67, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,347,Sep,1.58,1.58,1.58,20.89439
1972249N24281,1972,90,,,DAWN,1972-09-08 00:00:00,TS,35.2,-70.8,70,998,hurdat_atl,main,429,396,O_____________,hurdat_atl,AL131972,35.2,-70.8, ,HU,70,998,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,335,Sep,1.58,1.58,1.58,20.179901
1972249N24281,1972,90,,,DAWN,1972-09-08 03:00:00,TS,35.6749,-71.1126, , , ,main,396,360,P_____________, ,AL131972,35.6749,-71.1126, ,HU,70,997,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,325,Sep,1.58,1.58,1.58,19.427315
1972249N24281,1972,90,,,DAWN,1972-09-08 06:00:00,TS,36.0,-71.5,70, ,hurdat_atl,main,360,326,I_____________,hurdat_atl,AL131972,36.0,-71.5, ,HU,70,997,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,311,Sep,1.58,1.58,1.58,19.427315
1972249N24281,1972,90,,,DAWN,1972-09-08 09:00:00,TS,36.2448,-71.9204, , , ,main,326,285,P_____________, ,AL131972,36.2448,-71.9204, ,HU,70,997,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,299,Sep,1.58,1.58,1.58,19.427315
1972249N24281,1972,90,,,DAWN,1972-09-08 12:00:00,TS,36.4,-72.4,70,997,hurdat_atl,main,285,245,O_____________,hurdat_atl,AL131972,36.4,-72.4, ,HU,70,997,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,291,Sep,1.58,1.58,1.58,19.427315
1972249N24281,1972,90,,,DAWN,1972-09-08 15:00:00,TS,36.5678,-72.9644, , , ,main,240,199,P_____________, ,AL131972,36.5678,-72.9644, ,HU,67,997,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,283,Sep,1.58,1.58,1.58,19.427315
1972249N24281,1972,90,,,DAWN,1972-09-08 18:00:00,TS,36.6,-73.5,65, ,hurdat_atl,main,199,158,I_____________,hurdat_atl,AL131972,36.6,-73.5, ,HU,65,998,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,258,Sep,1.58,1.58,1.58,17.323282
1973183N26292,1973,57,,,ALICE,1973-07-03 18:00:00,TS,30.6,-65.4,65, ,hurdat_atl,main,1101,1077,O_____________,hurdat_atl,AL041973,30.6,-65.4, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,6,Jul,-1.11,-1.11,-1.11,21.675455
1973183N26292,1973,57,,,ALICE,1973-07-03 21:00:00,TS,30.9925,-65.3573, , , ,main,1077,1061,P_____________, ,AL041973,30.9925,-65.3573, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,6,Jul,-1.11,-1.11,-1.11,21.675455
1973183N26292,1973,57,,,ALICE,1973-07-04 00:00:00,TS,31.4,-65.3,65, ,hurdat_atl,main,1061,1048,O_____________,hurdat_atl,AL041973,31.4,-65.3, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,10,Jul,-1.11,-1.11,-1.11,20.62256
1973183N26292,1973,57,,,ALICE,1973-07-04 03:00:00,TS,31.85,-65.1928, , , ,main,1043,1032,P_____________, ,AL041973,31.85,-65.1928, ,HU,67, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,10,Jul,-1.11,-1.11,-1.11,20.62256
1973183N26292,1973,57,,,ALICE,1973-07-04 06:00:00,TS,32.3,-65.1,70,986,hurdat_atl,main,1032,1013,O_____________,hurdat_atl,AL041973,32.3,-65.1, ,HU,70,986,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,6,Jul,-1.11,-1.11,-1.11,20.62256
1973183N26292,1973,57,,,ALICE,1973-07-04 09:00:00,TS,32.7,-65.0848, , , ,main,1013,997,P_____________, ,AL041973,32.7,-65.0848, ,HU,75,988,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,1,Jul,-1.11,-1.11,-1.11,20.62256
1973183N26292,1973,57,,,ALICE,1973-07-04 12:00:00,TS,33.1,-65.1,80,990,hurdat_atl,main,997,982,O_____________,hurdat_atl,AL041973,33.1,-65.1, ,HU,80,990,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,0,Jul,-1.11,-1.11,-1.11,20.473612
1973183N26292,1973,57,,,ALICE,1973-07-04 15:00:00,TS,33.5425,-65.1148, , , ,main,982,958,P_____________, ,AL041973,33.5425,-65.1148, ,HU,80, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,0,Jul,-1.11,-1.11,-1.11,20.473612
1973183N26292,1973,57,,,ALICE,1973-07-04 18:00:00,TS,34.0,-65.1,80, ,hurdat_atl,main,958,922,O_____________,hurdat_atl,AL041973,34.0,-65.1, ,HU,80, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,5,Jul,-1.11,-1.11,-1.11,20.473612
1973183N26292,1973,57,,,ALICE,1973-07-04 21:00:00,TS,34.45,-65.0151, , , ,main,912,877,P_____________, ,AL041973,34.45,-65.0151, ,HU,75, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,10,Jul,-1.11,-1.11,-1.11,20.473612
1973183N26292,1973,57,,,ALICE,1973-07-05 00:00:00,TS,34.9,-64.9,70, ,hurdat_atl,main,877,843,O_____________,hurdat_atl,AL041973,34.9,-64.9, ,HU,70, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,10,Jul,-1.11,-1.11,-1.11,20.457903
1973183N26292,1973,57,,,ALICE,1973-07-05 03:00:00,TS,35.3349,-64.8145, , , ,main,843,800,P_____________, ,AL041973,35.3349,-64.8145, ,HU,67, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,10,Jul,-1.11,-1.11,-1.11,20.815498
1973183N26292,1973,57,,,ALICE,1973-07-05 06:00:00,TS,35.8,-64.7,65, ,hurdat_atl,main,800,765,O_____________,hurdat_atl,AL041973,35.8,-64.7, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,14,Jul,-1.11,-1.11,-1.11,20.815498
1973183N26292,1973,57,,,ALICE,1973-07-05 09:00:00,TS,36.3125,-64.5149, , , ,main,765,723,P_____________, ,AL041973,36.3125,-64.5149, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,16,Jul,-1.11,-1.11,-1.11,20.815498
1973183N26292,1973,57,,,ALICE,1973-07-05 12:00:00,TS,36.9,-64.3,65, ,hurdat_atl,main,723,674,O_____________,hurdat_atl,AL041973,36.9,-64.3, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,14,Jul,-1.11,-1.11,-1.11,20.815498
1973183N26292,1973,57,,,ALICE,1973-07-05 15:00:00,TS,37.5322,-64.1427, , , ,main,675,590,P_____________, ,AL041973,37.5322,-64.1427, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,13,Jul,-1.11,-1.11,-1.11,19.511806
1973183N26292,1973,57,,,ALICE,1973-07-05 18:00:00,TS,38.3,-63.9,65, ,hurdat_atl,main,590,501,O_____________,hurdat_atl,AL041973,38.3,-63.9, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,17,Jul,-1.11,-1.11,-1.11,19.511806
1973183N26292,1973,57,,,ALICE,1973-07-05 21:00:00,TS,39.24,-63.467, , , ,main,501,413,P_____________, ,AL041973,39.24,-63.467, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,21,Jul,-1.11,-1.11,-1.11,14.46307
1973183N26292,1973,57,,,ALICE,1973-07-06 00:00:00,TS,40.3,-62.9,65,995,hurdat_atl,main,407,344,O_____________,hurdat_atl,AL041973,40.3,-62.9, ,HU,65,995,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,23,Jul,-1.11,-1.11,-1.11,16.660755
1973230N20276,1973,83,,GM,BRENDA,1973-08-20 18:00:00,TS,19.8,-91.7,65, ,hurdat_atl,main,98,84,O_____________,hurdat_atl,AL081973,19.8,-91.7, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,215,Aug,-1.28,-1.28,-1.28,26.072292
1973230N20276,1973,83,,GM,BRENDA,1973-08-20 21:00:00,TS,19.5924,-91.8224, , , ,main,84,69,P_____________, ,AL081973,19.5924,-91.8224, ,HU,67, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,205,Aug,-1.28,-1.28,-1.28,26.072292
1973230N20276,1973,83,,GM,BRENDA,1973-08-21 00:00:00,TS,19.4,-91.9,70,977,hurdat_atl,main,69,61,O_____________,hurdat_atl,AL081973,19.4,-91.9, ,HU,70,977,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,204,Aug,-1.28,-1.28,-1.28,26.072292
1973230N20276,1973,83,,GM,BRENDA,1973-08-21 03:00:00,TS,19.215,-92.0, , , ,main,62,44,P_____________, ,AL081973,19.215,-92.0, ,HU,75, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,205,Aug,-1.28,-1.28,-1.28,26.072292
1973230N20276,1973,83,,GM,BRENDA,1973-08-21 06:00:00,TS,19.0,-92.1,80, ,hurdat_atl,main,44,11,O_____________,hurdat_atl,AL081973,19.0,-92.1, ,HU,80, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,204,Aug,-1.28,-1.28,-1.28,
1973230N20276,1973,83,,GM,BRENDA,1973-08-21 09:00:00,TS,18.73,-92.2302, , , ,main,11,0,P_____________, ,AL081973,18.73,-92.2302, ,HU,70, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,198,Aug,-1.28,-1.28,-1.28,
1973258N11338,1973,98,,,ELLEN,1973-09-19 00:00:00,TS,26.9,-47.0,65, ,hurdat_atl,main,2127,2059,O_____________,hurdat_atl,AL121973,26.9,-47.0, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,278,Sep,-1.45,-1.45,-1.45,23.228468
1973258N11338,1973,98,,,ELLEN,1973-09-19 03:00:00,TS,27.0147,-47.8798, , , ,main,2050,1983,P_____________, ,AL121973,27.0147,-47.8798, ,HU,65, ,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,278,Sep,-1.45,-1.45,-1.45,22.832445
